Datum,Kundennummer,Produkt,Zahlungsmethode,Stückzahl
2017-03-09,60516,40784,paypal,3
2017-12-11,78074,61070,paypal,2
2017-01-27,69927,34719,paypal,2
2017-02-25,7096,19920,Kreditkarte,3
2017-11-20,1685,11138,Bar,3
2017-08-18,19189,25426,paypal,3
2017-12-17,44409,32310,Kreditkarte,1
2017-07-12,49235,37524,Kreditkarte,1
2017-09-19,15410,42029,paypal,1
2017-12-16,43524,81136,Kreditkarte,1
2017-09-10,44292,47613,Bar,2
2017-01-04,27951,43107,Kreditkarte,1
2017-02-17,21592,34413,Bar,2
2017-05-15,88936,14099,Bar,3
2017-07-17,69361,93187,paypal,2
2017-02-02,61515,17731,Kreditkarte,2
2017-05-31,48569,35165,Kreditkarte,3
2017-07-26,61341,39369,paypal,2
2017-06-21,18378,15847,Bar,1
2017-09-26,20682,40784,paypal,3
2017-04-12,92941,91230,Bar,3
2017-05-26,19475,27578,Kreditkarte,3
2017-01-22,9905,70159,paypal,3
2017-07-25,31066,7234,paypal,3
2017-06-08,32219,53216,Bar,2
2017-09-11,4182,41910,Bar,1
2017-12-25,28047,47613,paypal,3
2017-07-06,21316,85702,Bar,3
2017-10-23,29097,79954,paypal,2
2017-01-23,61131,57590,Bar,1
2017-05-12,56947,85156,paypal,1
2017-07-20,75100,62077,Kreditkarte,1
2017-09-04,22258,18233,Kreditkarte,1
2017-12-16,62912,9785,paypal,3
2017-07-22,75057,42819,Bar,3
2017-12-14,63638,35165,paypal,2
2017-05-17,41730,27578,Bar,2
2017-08-28,52446,88698,paypal,2
2017-04-12,47160,14099,Bar,1
2017-03-21,56442,8403,paypal,1
2017-05-01,99639,72114,Kreditkarte,1
2017-04-16,93528,32128,paypal,2
2017-01-01,85461,9947,Kreditkarte,3
2017-11-05,24904,57590,paypal,3
2017-10-30,46920,48174,paypal,2
2017-03-17,8589,43107,Bar,3
2017-02-15,26797,40784,Bar,2
2017-05-15,26509,64983,paypal,2
2017-08-18,31314,85931,Bar,1
2017-06-28,92826,13013,paypal,1
2017-03-13,26042,78483,Kreditkarte,1
2017-08-07,8589,8632,Kreditkarte,3
2017-04-19,61341,65762,paypal,3
2017-03-23,45577,15918,Bar,2
2017-01-19,79815,32310,Kreditkarte,2
2017-06-08,99735,8081,paypal,1
2017-07-07,65617,8403,Kreditkarte,2
2017-12-11,75851,24221,paypal,1
2017-01-30,57454,9072,Bar,3
2017-12-01,43300,85156,Bar,3
2017-03-12,99993,81136,paypal,3
2017-12-28,16701,29656,paypal,1
2017-01-28,68114,86064,Bar,2
2017-04-01,3532,42029,Kreditkarte,1
2017-02-09,82070,88744,paypal,2
2017-03-26,45202,96001,Bar,2
2017-05-14,59414,10130,Bar,1
2017-03-08,31066,32738,Kreditkarte,2
2017-06-13,44031,60230,Kreditkarte,3
2017-04-04,91559,32738,Bar,3
2017-08-21,2444,18541,paypal,2
2017-04-06,97073,34719,Kreditkarte,2
2017-07-13,23934,81136,Bar,3
2017-11-30,1685,86205,paypal,2
2017-05-04,77950,18233,paypal,1
2017-10-10,99993,78483,paypal,1
2017-09-21,71230,27578,Kreditkarte,3
2017-12-17,62912,29552,paypal,1
2017-08-31,27508,37269,paypal,1
2017-04-08,68114,96001,Bar,1
2017-03-13,97073,25031,Kreditkarte,1
2017-07-26,22476,91230,paypal,1
2017-03-15,4182,91230,Kreditkarte,1
2017-08-22,7096,27044,paypal,3
2017-07-02,28750,64983,Kreditkarte,3
2017-09-10,4523,17731,Bar,1
2017-06-03,63638,7234,Kreditkarte,1
2017-03-16,65050,55593,Bar,1
2017-10-30,26797,93187,Bar,3
2017-03-04,71230,16105,Kreditkarte,2
2017-11-13,44558,37269,paypal,2
2017-05-22,91559,26358,Kreditkarte,1
2017-04-16,69509,15918,Bar,2
2017-08-04,47160,96506,Bar,2
2017-11-13,60207,39548,Bar,3
2017-01-08,83689,14099,Bar,2
2017-09-11,19205,16105,paypal,3
2017-09-19,34842,41910,paypal,3
2017-11-01,18500,43107,paypal,1
2017-06-14,69927,99445,Bar,1
2017-12-13,18500,86064,Bar,1
2017-02-03,67759,75593,Bar,3
2017-08-07,85538,34187,Kreditkarte,3
2017-01-19,33065,9785,Bar,1
2017-12-30,20682,99445,paypal,2
2017-05-04,38397,15847,paypal,2
2017-04-29,70944,93187,Bar,3
2017-03-18,20682,85156,Kreditkarte,1
2017-03-02,89235,16224,Kreditkarte,1
2017-10-17,10661,50304,Kreditkarte,1
2017-04-05,60516,86064,Bar,3
2017-09-20,99326,53216,Kreditkarte,1
2017-04-25,56947,9456,Bar,1
2017-04-30,82372,79271,Bar,1
2017-12-27,90536,8632,Bar,1
2017-06-20,63638,86064,paypal,2
2017-01-13,26150,18541,paypal,2
2017-08-20,92826,85931,Kreditkarte,2
2017-05-26,28915,96506,Kreditkarte,1
2017-09-21,20854,34187,paypal,3
2017-04-08,22258,86205,paypal,3
2017-12-11,75935,85931,Kreditkarte,2
2017-06-10,41417,26358,paypal,3
2017-02-24,90418,88744,paypal,3
2017-12-07,21349,91230,Kreditkarte,1
2017-10-07,94086,37269,paypal,3
2017-10-15,79308,37524,Kreditkarte,1
2017-10-08,54321,28440,Kreditkarte,3
2017-10-19,69361,41910,paypal,2
2017-01-04,62438,85702,Bar,3
2017-07-07,22476,91230,Kreditkarte,1
2017-05-29,46920,79271,paypal,3
2017-06-11,9815,43446,Kreditkarte,3
2017-09-02,6933,10130,Kreditkarte,1
2017-11-28,99390,17731,Bar,2
2017-08-20,31097,16224,paypal,3
2017-01-23,22430,18233,paypal,3
2017-08-24,93528,19920,paypal,1
2017-02-04,69804,78934,paypal,2
2017-09-07,75851,27578,paypal,3
2017-05-18,4182,76290,paypal,2
2017-11-24,20682,88744,paypal,2
2017-04-23,59265,26358,paypal,1
2017-04-02,26126,43107,Bar,3
2017-04-23,25049,28440,Bar,1
2017-02-11,36028,9785,Bar,3
2017-05-17,67759,27188,Bar,2
2017-08-19,3406,32310,Kreditkarte,3
2017-07-07,1780,75593,Kreditkarte,2
2017-12-05,60401,39369,paypal,1
2017-10-10,19549,75775,Kreditkarte,2
2017-03-07,19216,34187,Bar,1
2017-12-06,18378,79271,paypal,3
2017-07-25,69509,42819,Bar,3
2017-02-24,33065,14099,paypal,1
2017-06-30,41016,85931,Bar,2
2017-01-04,76168,40784,Kreditkarte,2
2017-03-31,62181,27188,Bar,3
2017-06-12,99639,16105,paypal,2
2017-08-23,85445,75593,Kreditkarte,1
2017-01-24,60546,61070,paypal,3
2017-06-04,39198,44726,Kreditkarte,3
2017-08-22,61896,55593,paypal,1
2017-05-17,22476,34187,Bar,3
2017-10-18,49673,85931,paypal,3
2017-11-14,93558,35165,Bar,1
2017-03-29,43300,54910,Kreditkarte,1
2017-12-23,93577,8403,Kreditkarte,2
2017-12-10,16432,18233,Kreditkarte,3
2017-05-28,18946,19920,paypal,1
2017-01-18,92135,70159,paypal,2
2017-08-21,9815,8403,Kreditkarte,3
2017-07-22,76168,15918,Kreditkarte,3
2017-08-28,21349,47613,paypal,2
2017-10-31,15410,75775,Kreditkarte,2
2017-03-23,82070,76290,Kreditkarte,2
2017-06-29,86158,37524,Kreditkarte,2
2017-11-26,75871,70159,Kreditkarte,2
2017-07-29,54321,72230,Kreditkarte,3
2017-04-12,99956,76290,Bar,2
2017-08-01,75851,37269,Bar,1
2017-06-16,8967,60974,paypal,2
2017-10-25,50580,32738,Kreditkarte,2
2017-10-01,84761,39369,Kreditkarte,2
2017-10-05,51913,93187,Kreditkarte,1
2017-06-01,28915,72114,paypal,1
2017-03-04,36883,26358,Kreditkarte,3
2017-02-22,78039,25031,paypal,3
2017-09-27,75333,16224,paypal,1
2017-11-23,22295,22826,Kreditkarte,1
2017-11-13,58595,72114,paypal,3
2017-09-30,22476,37524,Kreditkarte,3
2017-11-08,61341,81136,paypal,1
2017-02-22,97073,37269,Kreditkarte,1
2017-10-30,56871,81136,paypal,3
2017-11-06,71186,35165,Kreditkarte,3
2017-06-12,52837,48174,paypal,1
2017-10-22,75935,55596,paypal,2
2017-04-20,44422,81165,Kreditkarte,2
2017-09-08,80616,44726,paypal,3
2017-06-08,44422,50304,Kreditkarte,1
2017-04-07,99956,39548,Bar,3
2017-11-06,3532,70159,Bar,3
2017-08-09,3532,81165,Bar,1
2017-11-19,45565,8081,Kreditkarte,2
2017-06-22,8589,15847,Bar,2
2017-02-07,28750,18233,paypal,2
2017-07-10,47160,65762,Kreditkarte,1
2017-10-14,5535,64983,Kreditkarte,1
2017-03-07,85998,14289,Kreditkarte,3
2017-01-03,86158,37269,paypal,2
2017-08-05,48640,39369,Kreditkarte,3
2017-12-14,22611,29552,Kreditkarte,3
2017-08-30,31066,11138,Kreditkarte,1
2017-09-26,99639,13013,Kreditkarte,3
2017-10-19,93064,15918,paypal,2
2017-05-22,26797,19920,Kreditkarte,1
2017-03-17,15464,34082,paypal,3
2017-03-07,34203,34082,Bar,3
2017-12-30,82372,79271,Kreditkarte,2
2017-11-18,86926,88744,Kreditkarte,2
2017-11-17,19205,75775,Bar,2
2017-10-08,4783,27578,Bar,1
2017-10-29,68114,34413,Bar,2
2017-09-21,66020,82560,paypal,3
2017-04-04,61341,47613,Bar,1
2017-03-13,62912,15915,paypal,3
2017-09-07,56871,28088,Bar,1
2017-10-27,44422,76290,Kreditkarte,1
2017-01-27,87124,75775,Bar,3
2017-11-03,44292,85156,Kreditkarte,2
2017-08-17,61822,27578,Bar,1
2017-12-09,9905,41910,paypal,3
2017-04-30,43524,25031,Kreditkarte,2
2017-08-26,57454,27044,paypal,2
2017-04-16,63583,7234,Bar,3
2017-03-27,42251,85156,Kreditkarte,3
2017-09-06,4033,79271,paypal,3
2017-06-29,54632,54910,paypal,2
2017-09-18,80281,57590,paypal,2
2017-12-24,95864,32738,Kreditkarte,2
2017-08-08,92404,54910,Bar,1
2017-08-19,42783,34187,paypal,2
2017-11-08,73551,44726,Kreditkarte,1
2017-08-29,93528,87000,paypal,2
2017-09-08,88936,96506,Kreditkarte,2
2017-09-27,68114,14099,Bar,1
2017-04-13,58067,29656,Bar,3
2017-04-05,41417,29552,Bar,2
2017-07-11,99390,61070,Kreditkarte,2
2017-03-30,90536,81136,Kreditkarte,2
2017-04-01,41106,61070,Bar,3
2017-08-24,7096,41910,paypal,1
2017-08-27,44558,85702,Kreditkarte,1
2017-10-31,76168,34719,Bar,3
2017-11-15,61341,9072,Kreditkarte,2
2017-09-29,16925,75775,Bar,1
2017-08-27,54632,34719,Bar,1
2017-05-23,69509,65762,Kreditkarte,3
2017-11-08,40806,85931,Bar,3
2017-03-05,58971,51943,paypal,2
2017-06-04,76168,22538,Kreditkarte,3
2017-06-14,46920,81165,Kreditkarte,1
2017-02-14,80362,16105,Kreditkarte,1
2017-03-09,87124,29552,Kreditkarte,1
2017-06-22,77950,35165,paypal,1
2017-06-01,82906,34413,Bar,3
2017-11-13,4033,35165,paypal,2
2017-08-13,30789,13013,Kreditkarte,2
2017-08-16,6933,8403,Kreditkarte,1
2017-06-28,89235,96001,Kreditkarte,3
2017-07-10,51121,93187,Bar,3
2017-08-16,56649,53216,Bar,3
2017-02-09,60290,96506,Bar,2
2017-11-13,34540,43446,Kreditkarte,2
2017-08-24,51121,91230,paypal,1
2017-02-24,96000,43446,Bar,3
2017-10-16,22611,96506,paypal,2
2017-02-16,90409,11138,Kreditkarte,2
2017-09-01,10253,28088,Kreditkarte,3
2017-02-05,93577,39369,Kreditkarte,1
2017-06-14,62408,8081,paypal,2
2017-09-29,34540,18233,Kreditkarte,3
2017-06-27,69927,44726,Kreditkarte,2
2017-04-29,99956,37269,Bar,1
2017-03-07,48570,79954,paypal,3
2017-11-06,44031,87212,paypal,2
2017-07-17,40615,85931,Kreditkarte,3
2017-10-29,63658,85931,paypal,3
2017-06-29,55088,32738,Bar,2
2017-11-03,99458,70159,paypal,2
2017-05-31,17457,9072,Kreditkarte,1
2017-04-14,2124,18233,Bar,3
2017-09-16,44558,61070,paypal,2
2017-09-04,41016,44726,Kreditkarte,3
2017-03-05,61228,50304,paypal,1
2017-12-25,78039,9947,paypal,1
2017-07-27,45202,27410,Bar,1
2017-12-15,23580,9456,Bar,3
2017-12-15,5217,9947,Kreditkarte,3
2017-04-15,5217,65762,paypal,3
2017-05-01,57454,43446,Kreditkarte,2
2017-03-01,21324,9785,Kreditkarte,2
2017-08-11,44409,76290,paypal,1
2017-12-04,82070,40784,Kreditkarte,1
2017-04-30,10661,28440,Bar,1
2017-10-01,21230,43446,Kreditkarte,1
2017-10-03,54632,14289,Bar,2
2017-04-25,22295,65762,Kreditkarte,3
2017-08-20,21349,24221,Kreditkarte,2
2017-01-11,60290,79954,Bar,2
2017-11-15,36883,75775,Bar,3
2017-12-30,55662,15915,Bar,2
2017-11-15,32219,28440,Bar,3
2017-12-02,82906,11138,paypal,2
2017-09-25,58971,9947,Kreditkarte,3
2017-06-26,72825,43107,Bar,1
2017-04-03,59414,99445,Bar,1
2017-01-27,51121,72114,paypal,3
2017-11-30,5330,35165,Bar,1
2017-06-01,48640,72114,Kreditkarte,3
2017-07-30,39198,53216,Kreditkarte,2
2017-09-28,50580,41910,paypal,3
2017-02-05,39894,2002,Bar,2
2017-05-19,15410,9947,paypal,2
2017-01-19,75333,47613,Kreditkarte,1
2017-04-17,27599,11138,Bar,1
2017-08-22,29207,25031,Kreditkarte,1
2017-03-16,3912,24221,paypal,2
2017-12-09,22258,96506,paypal,3
2017-07-25,64577,16224,paypal,1
2017-05-22,82372,72230,Bar,1
2017-10-04,57454,87212,Bar,3
2017-12-08,32219,85156,Bar,2
2017-07-22,81851,8632,paypal,2
2017-11-23,60516,39548,paypal,2
2017-11-17,55088,34413,Bar,3
2017-06-28,34301,24221,paypal,2
2017-06-17,91519,81136,Bar,2
2017-08-01,34540,32128,Bar,3
2017-06-22,36028,87212,paypal,1
2017-04-10,75871,79271,paypal,1
2017-02-21,17195,34187,paypal,2
2017-09-30,79815,62077,Kreditkarte,1
2017-06-17,60401,75775,Kreditkarte,3
2017-06-13,44448,43446,Kreditkarte,2
2017-07-02,45577,48174,Kreditkarte,1
2017-12-07,56947,9785,paypal,3
2017-07-05,99358,79271,Kreditkarte,1
2017-09-11,74915,39548,paypal,3
2017-07-17,44422,22538,Bar,1
2017-02-09,32764,81136,Bar,1
2017-09-22,76125,87000,Kreditkarte,1
2017-07-06,38397,91230,paypal,1
2017-11-23,99458,72230,Kreditkarte,3
2017-08-11,28915,38582,paypal,2
2017-12-06,76168,93187,Bar,2
2017-03-07,95966,85702,Bar,3
2017-07-19,8967,88698,Kreditkarte,3
2017-03-22,4523,19920,Bar,2
2017-12-08,32764,34187,paypal,3
2017-01-02,5535,34082,Kreditkarte,2
2017-10-26,4523,70159,Kreditkarte,2
2017-12-19,2124,9785,Bar,2
2017-05-03,85461,78934,Bar,1
2017-04-14,52659,34187,Bar,1
2017-07-11,66549,19920,paypal,1
2017-11-24,2444,42029,paypal,1
2017-09-29,4033,96506,paypal,3
2017-07-02,48640,85156,Kreditkarte,1
2017-02-27,66549,25031,Bar,3
2017-04-30,15410,85702,paypal,2
2017-12-27,99956,9947,paypal,2
2017-04-16,31066,47613,Bar,1
2017-02-04,16982,42029,Bar,3
2017-05-11,4783,76290,Bar,1
2017-04-26,74359,9072,paypal,3
2017-06-19,8589,9785,paypal,3
2017-06-13,43300,11138,paypal,3
2017-02-04,89218,81165,paypal,1
2017-03-06,44448,16224,Bar,3
2017-10-02,20752,35165,paypal,2
2017-05-05,99993,42819,paypal,3
2017-09-22,74359,8081,paypal,3
2017-07-06,54321,18233,Kreditkarte,1
2017-07-19,61131,81136,Bar,3
2017-05-30,10253,16224,Kreditkarte,3
2017-04-25,53031,14289,Bar,2
2017-08-10,19216,14099,Kreditkarte,2
2017-03-07,61822,7234,Bar,1
2017-11-12,63094,8632,paypal,1
2017-04-10,93577,81136,paypal,1
2017-04-13,19549,96001,paypal,3
2017-03-31,73390,86064,Bar,3
2017-04-28,82696,25426,Bar,3
2017-11-14,92404,64983,Kreditkarte,1
2017-07-08,3406,34719,Bar,2
2017-08-16,47268,88744,Kreditkarte,3
2017-12-04,9905,81136,paypal,1
2017-12-13,79785,26358,paypal,1
2017-01-24,73309,25031,paypal,2
2017-04-17,44409,29552,Bar,3
2017-10-02,1685,55596,paypal,3
2017-11-09,33065,79271,paypal,1
2017-10-27,91519,85702,Bar,2
2017-11-02,28047,34187,paypal,1
2017-11-03,95864,85931,Bar,3
2017-04-11,53031,34082,Bar,3
2017-09-24,62438,29656,Kreditkarte,2
2017-08-20,67728,27188,Bar,2
2017-08-31,71333,27188,Kreditkarte,2
2017-10-15,12118,8632,Kreditkarte,3
2017-12-04,52446,17731,paypal,3
2017-05-04,72893,51943,Kreditkarte,3
2017-01-30,58971,72230,Kreditkarte,1
2017-03-08,22184,85702,paypal,1
2017-07-20,66020,8403,paypal,2
2017-12-16,85461,81136,Bar,1
2017-06-25,53031,42819,Kreditkarte,3
2017-08-05,44409,65762,Kreditkarte,1
2017-11-05,21349,18233,Bar,1
2017-05-20,48458,43107,paypal,2
2017-05-29,71230,70159,Kreditkarte,1
2017-05-10,60290,78483,Kreditkarte,1
2017-08-19,95864,65762,Kreditkarte,3
2017-06-11,41454,15847,paypal,1
2017-07-21,44292,32738,Kreditkarte,3
2017-09-22,78039,44726,Bar,3
2017-03-02,60401,17731,Kreditkarte,2
2017-08-11,90536,79954,paypal,2
2017-08-30,4182,76290,paypal,3
2017-06-18,46920,42029,Bar,2
2017-11-20,87124,15847,Bar,3
2017-10-14,38397,32738,Bar,1
2017-06-02,20905,18541,Kreditkarte,3
2017-07-19,28750,81165,paypal,1
2017-11-23,54321,54910,paypal,2
2017-10-18,86289,87212,Kreditkarte,2
2017-07-27,62438,9785,Bar,2
2017-11-09,92404,8632,Bar,2
2017-02-26,9815,55596,Bar,1
2017-11-24,75935,44726,paypal,2
2017-10-19,60546,8403,Kreditkarte,1
2017-09-07,71230,15918,Kreditkarte,1
2017-08-24,4426,81165,paypal,2
2017-05-18,52659,96506,Kreditkarte,1
2017-09-24,99458,14099,Bar,1
2017-04-27,2693,87212,Kreditkarte,1
2017-04-16,56442,32310,paypal,2
2017-07-17,40615,54910,Bar,1
2017-05-05,78074,39548,paypal,2
2017-09-05,5330,93187,paypal,3
2017-12-27,20854,16105,Kreditkarte,2
2017-06-03,87513,88744,Kreditkarte,1
2017-09-18,95955,27188,Bar,3
2017-12-11,93577,29656,Kreditkarte,3
2017-03-17,68289,14289,Bar,1
2017-09-07,43524,32738,paypal,3
2017-09-01,28915,39548,paypal,2
2017-08-14,41417,39548,Bar,3
2017-09-18,82070,78934,paypal,3
2017-05-21,99639,28088,paypal,3
2017-11-28,10661,70159,Kreditkarte,3
2017-12-26,60290,54910,Bar,1
2017-02-06,43524,43107,Bar,2
2017-12-22,60516,50304,Kreditkarte,3
2017-09-25,41730,8081,Bar,3
2017-08-24,17195,34413,Bar,3
2017-06-11,39894,32738,Kreditkarte,3
2017-07-31,17460,72230,Bar,2
2017-09-21,86158,32128,Bar,1
2017-03-11,26509,87212,paypal,2
2017-05-25,8723,55596,Kreditkarte,2
2017-11-12,65050,55596,paypal,2
2017-04-19,99390,64983,Bar,2
2017-11-16,63583,82560,Kreditkarte,2
2017-06-20,57445,13013,Kreditkarte,3
2017-06-03,76315,76290,Bar,3
2017-10-14,16432,76290,Kreditkarte,2
2017-04-30,42251,10130,Kreditkarte,2
2017-03-02,45565,26358,paypal,2
2017-09-30,81287,15915,Bar,1
2017-05-13,58067,86205,Bar,3
2017-05-15,41016,35165,Kreditkarte,2
2017-10-18,66020,34082,paypal,2
2017-10-08,50580,50304,Kreditkarte,3
2017-09-03,15309,16224,Kreditkarte,1
2017-02-04,59365,15918,Kreditkarte,2
2017-07-12,84761,78934,paypal,3
2017-05-09,82918,87000,paypal,3
2017-09-30,82136,37269,Kreditkarte,2
2017-01-27,31065,81165,paypal,1
2017-07-20,22611,38582,paypal,3
2017-03-17,28121,72114,paypal,2
2017-03-24,7096,75593,Kreditkarte,1
2017-01-19,56947,86205,paypal,2
2017-10-09,32219,34719,paypal,2
2017-12-01,58971,37524,Bar,3
2017-05-02,86158,55593,Bar,3
2017-04-09,61515,7234,Kreditkarte,1
2017-04-19,42247,87000,Bar,1
2017-04-02,82372,86064,Kreditkarte,3
2017-01-03,61515,47613,paypal,3
2017-11-10,41417,9456,Bar,2
2017-05-10,31314,9785,Bar,2
2017-01-15,80882,35165,Bar,2
2017-05-04,41417,28088,Bar,1
2017-11-29,22184,55593,Bar,2
2017-01-12,81958,89266,paypal,3
2017-05-08,5217,15915,Kreditkarte,3
2017-07-13,89218,34719,Kreditkarte,1
2017-06-04,64191,15847,paypal,2
2017-01-11,40570,79954,paypal,1
2017-01-28,9052,76290,Kreditkarte,2
2017-08-22,2693,85156,Kreditkarte,1
2017-11-30,28915,19920,Bar,1
2017-09-01,22295,47613,paypal,2
2017-04-12,18378,17731,Kreditkarte,1
2017-06-18,58971,27410,Kreditkarte,3
2017-06-12,61896,22826,Kreditkarte,2
2017-01-18,61822,37269,Kreditkarte,1
2017-03-15,95955,16224,paypal,2
2017-01-20,68927,28088,Bar,2
2017-03-17,3406,57590,paypal,2
2017-03-13,92941,10130,Kreditkarte,3
2017-11-24,3406,57590,Kreditkarte,1
2017-10-16,95068,37524,Bar,3
2017-09-03,99458,18541,paypal,2
2017-12-16,44448,34082,Kreditkarte,2
2017-06-26,22611,85156,paypal,3
2017-01-12,79308,25031,Kreditkarte,3
2017-02-28,20752,25426,Kreditkarte,2
2017-04-16,21592,24221,paypal,2
2017-09-19,68114,27578,Kreditkarte,3
2017-02-11,70944,79271,Kreditkarte,2
2017-04-24,27951,48174,Kreditkarte,2
2017-02-28,40615,42029,Bar,3
2017-05-25,98601,10130,Kreditkarte,2
2017-03-16,77950,14099,Kreditkarte,1
2017-06-29,3819,53216,Bar,3
2017-10-05,64266,43107,Bar,1
2017-01-30,42247,8081,Bar,3
2017-12-20,19549,87000,paypal,1
2017-07-19,90418,15918,Bar,2
2017-11-11,87124,24221,paypal,3
2017-08-24,91519,26358,paypal,1
2017-03-14,59461,79271,Bar,3
2017-02-02,28750,29552,paypal,2
2017-10-21,19549,60230,Bar,3
2017-06-28,3912,28440,Kreditkarte,3
2017-12-01,69804,76290,paypal,3
2017-10-15,86289,55593,Kreditkarte,1
2017-05-02,99639,40784,Kreditkarte,2
2017-01-03,75851,96506,Bar,3
2017-03-27,90418,27578,Kreditkarte,1
2017-08-09,60516,26358,Bar,1
2017-10-19,87513,76290,Bar,2
2017-03-07,2124,60974,Kreditkarte,1
2017-12-13,59414,9072,Bar,2
2017-10-03,56947,75775,paypal,1
2017-02-10,75935,29656,paypal,1
2017-04-16,73826,86064,Bar,3
2017-04-04,63094,17731,Kreditkarte,1
2017-02-10,99735,34413,Kreditkarte,3
2017-10-31,53031,15918,paypal,3
2017-01-13,41106,82560,Kreditkarte,2
2017-10-02,93266,60230,paypal,3
2017-12-17,59461,82560,Bar,1
2017-08-20,4033,8403,Bar,2
2017-01-27,22611,89266,paypal,2
2017-01-04,33065,81136,paypal,2
2017-05-15,60290,50304,Bar,2
2017-07-23,77950,16224,paypal,3
2017-07-22,31097,25426,Bar,3
2017-12-05,45202,42029,Kreditkarte,2
2017-10-21,78074,37269,paypal,3
2017-12-10,78039,22826,Bar,2
2017-05-07,85461,51943,Bar,1
2017-02-26,20854,42029,paypal,1
2017-06-21,60546,72230,Kreditkarte,2
2017-02-13,66549,87212,Bar,2
2017-09-11,64577,42029,Kreditkarte,2
2017-03-26,62408,87212,paypal,3
2017-02-21,28915,43107,paypal,3
2017-08-05,20905,27188,Bar,1
2017-03-01,8723,8632,Kreditkarte,3
2017-01-23,1780,9456,Kreditkarte,3
2017-01-18,40806,60974,Kreditkarte,3
2017-06-24,80362,7234,paypal,2
2017-09-13,51121,8632,Bar,2
2017-11-30,19234,26358,Kreditkarte,3
2017-07-14,95116,65762,Kreditkarte,1
2017-06-28,36028,9785,paypal,2
2017-07-08,62438,37269,paypal,3
2017-08-12,45565,43107,paypal,2
2017-06-08,15309,2002,paypal,1
2017-07-27,29770,18233,Kreditkarte,1
2017-06-17,61822,27188,Bar,2
2017-05-13,42783,78934,Bar,3
2017-03-07,65617,39548,paypal,3
2017-09-26,75057,10130,paypal,1
2017-01-11,55088,28088,paypal,2
2017-02-01,1685,70159,paypal,2
2017-09-20,60644,48174,Bar,3
2017-09-20,19216,16105,Bar,3
2017-01-27,81851,40784,Bar,3
2017-03-14,73390,32310,Bar,2
2017-10-08,45202,42029,Bar,3
2017-12-08,91559,34719,paypal,2
2017-06-05,47160,19920,Kreditkarte,1
2017-02-25,82136,34187,paypal,3
2017-02-27,62438,93187,Kreditkarte,3
2017-12-16,95966,85156,Kreditkarte,2
2017-02-17,77950,57590,Bar,3
2017-07-09,85359,34082,Kreditkarte,1
2017-11-02,68582,25426,paypal,1
2017-02-19,92404,34719,paypal,3
2017-11-04,40615,88744,Kreditkarte,2
2017-02-04,68114,81136,paypal,3
2017-03-27,99956,19920,Kreditkarte,3
2017-08-14,73826,41910,paypal,2
2017-12-05,99326,34413,Kreditkarte,3
2017-02-01,60546,54910,Bar,2
2017-01-04,44429,28088,Kreditkarte,1
2017-12-01,3819,19920,Kreditkarte,2
2017-12-12,16925,43107,Kreditkarte,3
2017-05-10,71333,87000,Bar,3
2017-01-23,60290,8632,paypal,1
2017-12-05,19205,86064,Kreditkarte,1
2017-06-28,80882,76290,Kreditkarte,1
2017-11-13,92404,37269,paypal,2
2017-12-25,82070,35165,Bar,2
2017-03-13,54632,88698,Bar,2
2017-04-04,87124,57590,paypal,2
2017-07-24,45202,93187,Bar,2
2017-03-05,7096,43107,Bar,2
2017-07-14,74359,14289,paypal,1
2017-09-15,93528,15847,paypal,2
2017-04-13,93266,8632,Kreditkarte,2
2017-02-04,75851,78483,Kreditkarte,1
2017-07-06,55662,27188,Kreditkarte,2
2017-09-28,6933,22826,Kreditkarte,2
2017-10-22,76315,43446,Bar,3
2017-06-20,3406,15915,Kreditkarte,2
2017-06-12,46920,14099,paypal,3
2017-12-14,80281,16224,Bar,1
2017-07-31,28915,38582,paypal,3
2017-06-16,8626,39369,paypal,1
2017-10-02,15309,87212,Kreditkarte,2
2017-06-26,68114,10130,paypal,3
2017-11-25,5330,18541,paypal,3
2017-01-21,47160,99445,Bar,3
2017-10-13,86158,78483,Bar,2
2017-06-29,63094,34187,Kreditkarte,1
2017-10-08,80362,34719,paypal,1
2017-12-10,4033,57590,Kreditkarte,2
2017-08-22,13386,40784,Bar,1
2017-12-24,66549,32738,Kreditkarte,1
2017-10-18,76125,18541,Kreditkarte,3
2017-03-08,95864,91230,Kreditkarte,1
2017-11-20,58971,9785,Kreditkarte,1
2017-10-16,85445,27044,Kreditkarte,3
2017-11-27,16982,39369,Kreditkarte,3
2017-01-11,16925,34082,Kreditkarte,2
2017-11-05,17457,27188,paypal,1
2017-05-13,67728,86064,paypal,1
2017-09-16,65617,28440,paypal,2
2017-02-09,51121,14099,Kreditkarte,3
2017-10-12,68289,18541,Kreditkarte,3
2017-07-30,58860,88744,paypal,2
2017-10-04,29097,26358,Kreditkarte,3
2017-07-05,67004,11138,paypal,2
2017-12-17,48570,85156,Bar,3
2017-02-12,49235,75593,Bar,1
2017-11-23,43524,39369,Bar,1
2017-07-02,49302,85931,paypal,3
2017-07-10,16982,11138,paypal,2
2017-02-27,99735,60974,Kreditkarte,3
2017-11-27,87124,55596,Kreditkarte,3
2017-06-13,61228,89266,Bar,3
2017-10-04,66020,38582,paypal,2
2017-10-19,80362,99445,Kreditkarte,3
2017-04-04,91519,79271,paypal,2
2017-02-12,61896,53216,Kreditkarte,3
